Run_ID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,Drive,Snap,Glare
EX-001-R007,10.766667,-0.922601,-0.756276,0.702218,0.086912,-0.157824,0.059174,-0.783235,-0.900479,0.705287
EX-001-R007,10.783333,-0.921088,-0.758893,0.703138,0.090756,-0.157036,0.055214,-0.778027,-0.902284,0.702001
EX-001-R007,10.800000,-0.919512,-0.761498,0.703992,0.094594,-0.156246,0.051233,-0.772764,-0.904072,0.698635
EX-001-R007,10.816667,-0.917871,-0.764088,0.704779,0.098425,-0.155453,0.047231,-0.767449,-0.905845,0.695190
EX-001-R007,10.833333,-0.916167,-0.766666,0.705499,0.102250,-0.154657,0.043208,-0.762079,-0.907602,0.691665
EX-001-R007,10.850000,-0.914399,-0.769230,0.706152,0.106067,-0.153858,0.039165,-0.756657,-0.909344,0.688062
EX-001-R007,10.866667,-0.912568,-0.771781,0.706737,0.109877,-0.153057,0.035102,-0.751183,-0.911069,0.684379
EX-001-R007,10.883333,-0.910673,-0.774319,0.707254,0.113679,-0.152253,0.031021,-0.745656,-0.912779,0.680619
EX-001-R007,10.900000,-0.908716,-0.776843,0.707703,0.117474,-0.151446,0.026921,-0.740077,-0.914473,0.676781
EX-001-R007,10.916667,-0.906695,-0.779354,0.708083,0.121260,-0.150637,0.022804,-0.734447,-0.916151,0.672865
EX-001-R007,10.933333,-0.904611,-0.781851,0.708394,0.125038,-0.149825,0.018670,-0.728766,-0.917813,0.668871
EX-001-R007,10.950000,-0.902464,-0.784334,0.708636,0.128807,-0.149011,0.014519,-0.723035,-0.919460,0.664801
EX-001-R007,10.966667,-0.900254,-0.786804,0.708808,0.132567,-0.148194,0.010352,-0.717253,-0.921090,0.660654
EX-001-R007,10.983333,-0.897982,-0.789260,0.708911,0.136318,-0.147374,0.006170,-0.711421,-0.922704,0.656431
EX-001-R007,11.000000,-0.895648,-0.791703,0.708944,0.140060,-0.146552,0.001974,-0.705540,-0.924302,0.652133
EX-001-R007,11.016667,-0.893252,-0.794132,0.708907,0.143792,-0.145727,-0.002237,-0.699610,-0.925885,0.647758
EX-001-R007,11.033333,-0.890793,-0.796547,0.708799,0.147514,-0.144900,-0.006461,-0.693632,-0.927451,0.643309
EX-001-R007,11.050000,-0.888273,-0.798948,0.708621,0.151225,-0.144070,-0.010698,-0.687605,-0.929001,0.638786
EX-001-R007,11.066667,-0.885690,-0.801335,0.708372,0.154926,-0.143238,-0.014947,-0.681530,-0.930535,0.634188
EX-001-R007,11.083333,-0.883047,-0.803708,0.708052,0.158617,-0.142403,-0.019207,-0.675409,-0.932052,0.629516
EX-001-R007,11.100000,-0.880342,-0.806068,0.707660,0.162296,-0.141566,-0.023479,-0.669240,-0.933554,0.624772
EX-001-R007,11.116667,-0.877576,-0.808413,0.707198,0.165964,-0.140727,-0.027761,-0.663025,-0.935039,0.619954
EX-001-R007,11.133333,-0.874749,-0.810745,0.706664,0.169621,-0.139885,-0.032052,-0.656763,-0.936509,0.615065
EX-001-R007,11.150000,-0.871861,-0.813062,0.706058,0.173266,-0.139040,-0.036353,-0.650457,-0.937961,0.610103
EX-001-R007,11.166667,-0.868913,-0.815365,0.705380,0.176898,-0.138193,-0.040662,-0.644104,-0.939398,0.605071
EX-001-R007,11.183333,-0.865904,-0.817654,0.704630,0.180519,-0.137344,-0.044978,-0.637708,-0.940818,0.599967
EX-001-R007,11.200000,-0.862835,-0.819929,0.703809,0.184127,-0.136492,-0.049302,-0.631267,-0.942222,0.594794
EX-001-R007,11.216667,-0.859707,-0.822190,0.702915,0.187722,-0.135638,-0.053633,-0.624782,-0.943610,0.589550
EX-001-R007,11.233333,-0.856518,-0.824436,0.701949,0.191304,-0.134781,-0.057969,-0.618253,-0.944981,0.584238
EX-001-R007,11.250000,-0.853270,-0.826668,0.700910,0.194873,-0.133923,-0.062311,-0.611682,-0.946336,0.578857
EX-001-R007,11.266667,-0.849963,-0.828886,0.699799,0.198428,-0.133062,-0.066657,-0.605069,-0.947674,0.573408
EX-001-R007,11.283333,-0.846597,-0.831089,0.698616,0.201969,-0.132198,-0.071007,-0.598413,-0.948996,0.567892
EX-001-R007,11.300000,-0.843172,-0.833278,0.697360,0.205497,-0.131332,-0.075360,-0.591716,-0.950302,0.562308
EX-001-R007,11.316667,-0.839689,-0.835453,0.696031,0.209010,-0.130464,-0.079716,-0.584977,-0.951591,0.556659
EX-001-R007,11.333333,-0.836147,-0.837612,0.694630,0.212509,-0.129594,-0.084074,-0.578198,-0.952863,0.550944
EX-001-R007,11.350000,-0.832547,-0.839758,0.693156,0.215993,-0.128722,-0.088434,-0.571379,-0.954119,0.545164
EX-001-R007,11.366667,-0.828889,-0.841889,0.691609,0.219462,-0.127847,-0.092794,-0.564520,-0.955358,0.539319
EX-001-R007,11.383333,-0.825174,-0.844005,0.689990,0.222915,-0.126970,-0.097154,-0.557622,-0.956581,0.533411
EX-001-R007,11.400000,-0.821401,-0.846106,0.688298,0.226354,-0.126091,-0.101514,-0.550686,-0.957787,0.527440
EX-001-R007,11.416667,-0.817572,-0.848193,0.686534,0.229776,-0.125209,-0.105872,-0.543711,-0.958977,0.521406
EX-001-R007,11.433333,-0.813685,-0.850265,0.684697,0.233183,-0.124326,-0.110229,-0.536698,-0.960150,0.515310
EX-001-R007,11.450000,-0.809743,-0.852323,0.682787,0.236573,-0.123440,-0.114583,-0.529648,-0.961306,0.509154
EX-001-R007,11.466667,-0.805743,-0.854365,0.680805,0.239947,-0.122552,-0.118935,-0.522561,-0.962445,0.502936
EX-001-R007,11.483333,-0.801688,-0.856393,0.678750,0.243304,-0.121662,-0.123282,-0.515438,-0.963568,0.496660
EX-001-R007,11.500000,-0.797578,-0.858406,0.676623,0.246644,-0.120770,-0.127625,-0.508279,-0.964674,0.490324
EX-001-R007,11.516667,-0.793411,-0.860404,0.674423,0.249968,-0.119876,-0.131963,-0.501085,-0.965763,0.483929
EX-001-R007,11.533333,-0.789190,-0.862387,0.672152,0.253273,-0.118980,-0.136295,-0.493856,-0.966836,0.477478
EX-001-R007,11.550000,-0.784914,-0.864355,0.669808,0.256562,-0.118082,-0.140621,-0.486593,-0.967892,0.470969
EX-001-R007,11.566667,-0.780584,-0.866308,0.667392,0.259832,-0.117181,-0.144940,-0.479296,-0.968931,0.464404
EX-001-R007,11.583333,-0.776199,-0.868246,0.664905,0.263085,-0.116279,-0.149251,-0.471965,-0.969953,0.457784
EX-001-R007,11.600000,-0.771760,-0.870169,0.662346,0.266319,-0.115374,-0.153554,-0.464602,-0.970958,0.451109
EX-001-R007,11.616667,-0.767268,-0.872076,0.659715,0.269534,-0.114468,-0.157848,-0.457207,-0.971947,0.444381
EX-001-R007,11.633333,-0.762723,-0.873969,0.657013,0.272731,-0.113560,-0.162133,-0.449780,-0.972918,0.437599
EX-001-R007,11.650000,-0.758124,-0.875846,0.654239,0.275909,-0.112649,-0.166407,-0.442321,-0.973873,0.430765
EX-001-R007,11.666667,-0.753473,-0.877709,0.651395,0.279068,-0.111737,-0.170670,-0.434832,-0.974811,0.423879
EX-001-R007,11.683333,-0.748769,-0.879556,0.648479,0.282208,-0.110823,-0.174923,-0.427313,-0.975731,0.416943
EX-001-R007,11.700000,-0.744014,-0.881388,0.645493,0.285327,-0.109906,-0.179163,-0.419764,-0.976635,0.409956
EX-001-R007,11.716667,-0.739207,-0.883204,0.642437,0.288428,-0.108988,-0.183390,-0.412186,-0.977522,0.402921
EX-001-R007,11.733333,-0.734348,-0.885005,0.639310,0.291508,-0.108068,-0.187604,-0.404579,-0.978392,0.395837
EX-001-R007,11.750000,-0.729439,-0.886791,0.636113,0.294567,-0.107146,-0.191804,-0.396944,-0.979245,0.388706
EX-001-R007,11.766667,-0.724479,-0.888561,0.632847,0.297607,-0.106223,-0.195989,-0.389282,-0.980081,0.381528
EX-001-R007,11.783333,-0.719468,-0.890316,0.629511,0.300625,-0.105297,-0.200160,-0.381593,-0.980900,0.374304
EX-001-R007,11.800000,-0.714408,-0.892056,0.626106,0.303623,-0.104370,-0.204314,-0.373877,-0.981702,0.367036
EX-001-R007,11.816667,-0.709298,-0.893780,0.622631,0.306600,-0.103440,-0.208452,-0.366135,-0.982487,0.359723
EX-001-R007,11.833333,-0.704139,-0.895488,0.619089,0.309555,-0.102509,-0.212573,-0.358367,-0.983255,0.352367
EX-001-R007,11.850000,-0.698931,-0.897181,0.615477,0.312489,-0.101577,-0.216676,-0.350575,-0.984006,0.344968
EX-001-R007,11.866667,-0.693674,-0.898859,0.611798,0.315401,-0.100642,-0.220761,-0.342759,-0.984739,0.337528
EX-001-R007,11.883333,-0.688369,-0.900520,0.608051,0.318291,-0.099706,-0.224827,-0.334918,-0.985456,0.330047
EX-001-R007,11.900000,-0.683016,-0.902166,0.604236,0.321160,-0.098768,-0.228873,-0.327055,-0.986156,0.322527
EX-001-R007,11.916667,-0.677616,-0.903797,0.600355,0.324006,-0.097828,-0.232900,-0.319169,-0.986838,0.314968
EX-001-R007,11.933333,-0.672169,-0.905412,0.596406,0.326829,-0.096887,-0.236905,-0.311260,-0.987503,0.307370
EX-001-R007,11.950000,-0.666675,-0.907011,0.592391,0.329630,-0.095943,-0.240890,-0.303330,-0.988151,0.299736
EX-001-R007,11.966667,-0.661135,-0.908594,0.588311,0.332407,-0.094999,-0.244852,-0.295379,-0.988782,0.292065
EX-001-R007,11.983333,-0.655549,-0.910162,0.584164,0.335162,-0.094052,-0.248792,-0.287407,-0.989396,0.284359
EX-001-R007,12.000000,-0.649918,-0.911713,0.579952,0.337894,-0.093104,-0.252709,-0.279415,-0.989992,0.276619
EX-001-R007,12.016667,-0.644241,-0.913249,0.575675,0.340602,-0.092154,-0.256602,-0.271404,-0.990572,0.268846
EX-001-R007,12.033333,-0.638520,-0.914769,0.571334,0.343286,-0.091203,-0.260471,-0.263375,-0.991134,0.261040
EX-001-R007,12.050000,-0.632754,-0.916273,0.566929,0.345946,-0.090250,-0.264315,-0.255326,-0.991679,0.253202
EX-001-R007,12.066667,-0.626944,-0.917762,0.562460,0.348583,-0.089296,-0.268134,-0.247261,-0.992207,0.245334
EX-001-R007,12.083333,-0.621091,-0.919234,0.557928,0.351195,-0.088340,-0.271926,-0.239177,-0.992717,0.237436
EX-001-R007,12.100000,-0.615194,-0.920690,0.553333,0.353783,-0.087382,-0.275693,-0.231078,-0.993211,0.229509
EX-001-R007,12.116667,-0.609255,-0.922131,0.548676,0.356346,-0.086423,-0.279432,-0.222962,-0.993687,0.221554
EX-001-R007,12.133333,-0.603274,-0.923555,0.543957,0.358885,-0.085463,-0.283143,-0.214831,-0.994146,0.213573
EX-001-R007,12.150000,-0.597251,-0.924964,0.539176,0.361398,-0.084501,-0.286826,-0.206685,-0.994587,0.205566
EX-001-R007,12.166667,-0.591186,-0.926356,0.534335,0.363887,-0.083537,-0.290481,-0.198524,-0.995012,0.197534
EX-001-R007,12.183333,-0.585080,-0.927732,0.529433,0.366350,-0.082572,-0.294106,-0.190350,-0.995419,0.189478
EX-001-R007,12.200000,-0.578934,-0.929092,0.524472,0.368788,-0.081606,-0.297701,-0.182163,-0.995808,0.181399
EX-001-R007,12.216667,-0.572747,-0.930436,0.519451,0.371200,-0.080638,-0.301266,-0.173962,-0.996181,0.173298
EX-001-R007,12.233333,-0.566520,-0.931764,0.514371,0.373587,-0.079669,-0.304800,-0.165750,-0.996536,0.165176
EX-001-R007,12.250000,-0.560255,-0.933076,0.509232,0.375947,-0.078698,-0.308302,-0.157526,-0.996874,0.157034
EX-001-R007,12.266667,-0.553950,-0.934371,0.504036,0.378282,-0.077726,-0.311773,-0.149292,-0.997194,0.148873
EX-001-R007,12.283333,-0.547607,-0.935650,0.498782,0.380590,-0.076753,-0.315211,-0.141047,-0.997498,0.140694
EX-001-R007,12.300000,-0.541226,-0.936913,0.493472,0.382871,-0.075778,-0.318616,-0.132792,-0.997784,0.132498
EX-001-R007,12.316667,-0.534807,-0.938160,0.488106,0.385126,-0.074802,-0.321987,-0.124528,-0.998052,0.124285
EX-001-R007,12.333333,-0.528351,-0.939390,0.482684,0.387355,-0.073825,-0.325324,-0.116255,-0.998303,0.116058
EX-001-R007,12.350000,-0.521858,-0.940604,0.477207,0.389556,-0.072846,-0.328627,-0.107974,-0.998537,0.107816
EX-001-R007,12.366667,-0.515329,-0.941802,0.471675,0.391731,-0.071867,-0.331895,-0.099686,-0.998754,0.099562
EX-001-R007,12.383333,-0.508765,-0.942984,0.466090,0.393878,-0.070886,-0.335127,-0.091391,-0.998953,0.091295
EX-001-R007,12.400000,-0.502165,-0.944149,0.460451,0.395998,-0.069903,-0.338324,-0.083089,-0.999135,0.083018
EX-001-R007,12.416667,-0.495530,-0.945297,0.454759,0.398090,-0.068920,-0.341484,-0.074782,-0.999300,0.074730
EX-001-R007,12.433333,-0.488861,-0.946430,0.449016,0.400155,-0.067935,-0.344606,-0.066470,-0.999447,0.066433
EX-001-R007,12.450000,-0.482158,-0.947545,0.443221,0.402192,-0.066949,-0.347692,-0.058152,-0.999577,0.058128
EX-001-R007,12.466667,-0.475421,-0.948645,0.437375,0.404201,-0.065962,-0.350739,-0.049831,-0.999689,0.049816
EX-001-R007,12.483333,-0.468651,-0.949728,0.431480,0.406181,-0.064974,-0.353749,-0.041507,-0.999785,0.041498
EX-001-R007,12.500000,-0.461849,-0.950794,0.425534,0.408134,-0.063985,-0.356719,-0.033179,-0.999862,0.033175
EX-001-R007,12.516667,-0.455015,-0.951844,0.419540,0.410059,-0.062994,-0.359650,-0.024849,-0.999923,0.024847
EX-001-R007,12.533333,-0.448149,-0.952877,0.413498,0.411954,-0.062003,-0.362542,-0.016518,-0.999966,0.016517
EX-001-R007,12.550000,-0.441252,-0.953894,0.407408,0.413822,-0.061010,-0.365393,-0.008185,-0.999992,0.008185
EX-001-R007,12.566667,-0.434324,-0.954894,0.401271,0.415660,-0.060017,-0.368204,0.000148,-1.000000,-0.000148
EX-001-R007,12.583333,-0.427366,-0.955878,0.395088,0.417470,-0.059022,-0.370974,0.008481,-0.999991,-0.008481
EX-001-R007,12.600000,-0.420379,-0.956845,0.388860,0.419251,-0.058026,-0.373702,0.016814,-0.999965,-0.016813
EX-001-R007,12.616667,-0.413362,-0.957796,0.382587,0.421002,-0.057030,-0.376389,0.025145,-0.999921,-0.025143
EX-001-R007,12.633333,-0.406317,-0.958730,0.376270,0.422724,-0.056032,-0.379034,0.033475,-0.999860,-0.033470
EX-001-R007,12.650000,-0.399243,-0.959647,0.369909,0.424417,-0.055033,-0.381636,0.041803,-0.999781,-0.041793
EX-001-R007,12.666667,-0.392142,-0.960547,0.363506,0.426081,-0.054034,-0.384195,0.050127,-0.999686,-0.050111
EX-001-R007,12.683333,-0.385013,-0.961431,0.357061,0.427715,-0.053033,-0.386710,0.058448,-0.999573,-0.058423
EX-001-R007,12.700000,-0.377858,-0.962299,0.350574,0.429319,-0.052032,-0.389182,0.066765,-0.999442,-0.066728
EX-001-R007,12.716667,-0.370676,-0.963149,0.344047,0.430893,-0.051029,-0.391610,0.075077,-0.999294,-0.075024
EX-001-R007,12.733333,-0.363469,-0.963983,0.337481,0.432438,-0.050026,-0.393993,0.083384,-0.999129,-0.083312
EX-001-R007,12.750000,-0.356236,-0.964800,0.330875,0.433952,-0.049022,-0.396332,0.091686,-0.998946,-0.091589
EX-001-R007,12.766667,-0.348979,-0.965600,0.324231,0.435437,-0.048017,-0.398625,0.099981,-0.998747,-0.099855
EX-001-R007,12.783333,-0.341698,-0.966384,0.317550,0.436891,-0.047011,-0.400873,0.108269,-0.998529,-0.108109
EX-001-R007,12.800000,-0.334392,-0.967150,0.310832,0.438315,-0.046004,-0.403074,0.116549,-0.998295,-0.116350
EX-001-R007,12.816667,-0.327064,-0.967900,0.304079,0.439708,-0.044997,-0.405230,0.124822,-0.998043,-0.124577
EX-001-R007,12.833333,-0.319713,-0.968633,0.297290,0.441071,-0.043989,-0.407339,0.133085,-0.997774,-0.132789
EX-001-R007,12.850000,-0.312339,-0.969350,0.290466,0.442403,-0.042980,-0.409402,0.141340,-0.997487,-0.140985
EX-001-R007,12.866667,-0.304944,-0.970049,0.283609,0.443704,-0.041970,-0.411417,0.149584,-0.997183,-0.149163
EX-001-R007,12.883333,-0.297528,-0.970732,0.276719,0.444975,-0.040959,-0.413385,0.157819,-0.996862,-0.157324
EX-001-R007,12.900000,-0.290091,-0.971398,0.269798,0.446214,-0.039948,-0.415305,0.166042,-0.996524,-0.165465
EX-001-R007,12.916667,-0.282634,-0.972047,0.262845,0.447423,-0.038936,-0.417176,0.174254,-0.996168,-0.173586
EX-001-R007,12.933333,-0.275157,-0.972679,0.255861,0.448601,-0.037924,-0.419000,0.182454,-0.995795,-0.181686
EX-001-R007,12.950000,-0.267662,-0.973294,0.248849,0.449747,-0.036911,-0.420775,0.190641,-0.995404,-0.189765
EX-001-R007,12.966667,-0.260147,-0.973892,0.241807,0.450862,-0.035897,-0.422501,0.198814,-0.994997,-0.197820
EX-001-R007,12.983333,-0.252615,-0.974474,0.234737,0.451946,-0.034882,-0.424178,0.206974,-0.994572,-0.205851
EX-001-R007,13.000000,-0.245065,-0.975038,0.227640,0.452999,-0.033867,-0.425806,0.215120,-0.994130,-0.213857
EX-001-R007,13.016667,-0.237498,-0.975586,0.220517,0.454020,-0.032852,-0.427384,0.223251,-0.993670,-0.221838
EX-001-R007,13.033333,-0.229914,-0.976116,0.213369,0.455010,-0.031835,-0.428913,0.231366,-0.993194,-0.229791
EX-001-R007,13.050000,-0.222315,-0.976630,0.206196,0.455968,-0.030819,-0.430391,0.239465,-0.992700,-0.237717
EX-001-R007,13.066667,-0.214700,-0.977126,0.198999,0.456894,-0.029801,-0.431819,0.247547,-0.992188,-0.245614
EX-001-R007,13.083333,-0.207070,-0.977606,0.191779,0.457788,-0.028783,-0.433196,0.255613,-0.991660,-0.253481
EX-001-R007,13.100000,-0.199426,-0.978069,0.184537,0.458651,-0.027765,-0.434523,0.263660,-0.991114,-0.261317
EX-001-R007,13.116667,-0.191768,-0.978515,0.177273,0.459482,-0.026746,-0.435799,0.271689,-0.990552,-0.269122
EX-001-R007,13.133333,-0.184097,-0.978943,0.169990,0.460281,-0.025727,-0.437023,0.279700,-0.989972,-0.276895
EX-001-R007,13.150000,-0.176412,-0.979355,0.162686,0.461048,-0.024707,-0.438197,0.287691,-0.989374,-0.284634
EX-001-R007,13.166667,-0.168716,-0.979750,0.155364,0.461783,-0.023687,-0.439318,0.295662,-0.988760,-0.292338
EX-001-R007,13.183333,-0.161008,-0.980128,0.148025,0.462486,-0.022666,-0.440389,0.303612,-0.988128,-0.300008
EX-001-R007,13.200000,-0.153289,-0.980489,0.140668,0.463157,-0.021645,-0.441407,0.311541,-0.987480,-0.307641
EX-001-R007,13.216667,-0.145559,-0.980832,0.133295,0.463796,-0.020624,-0.442374,0.319449,-0.986814,-0.315237
EX-001-R007,13.233333,-0.137819,-0.981159,0.125907,0.464402,-0.019602,-0.443288,0.327335,-0.986131,-0.322795
EX-001-R007,13.250000,-0.130069,-0.981469,0.118504,0.464977,-0.018580,-0.444150,0.335197,-0.985431,-0.330314
EX-001-R007,13.266667,-0.122310,-0.981761,0.111088,0.465519,-0.017558,-0.444960,0.343037,-0.984714,-0.337793
EX-001-R007,13.283333,-0.114543,-0.982037,0.103660,0.466028,-0.016535,-0.445717,0.350853,-0.983979,-0.345232
EX-001-R007,13.300000,-0.106768,-0.982295,0.096219,0.466505,-0.015512,-0.446422,0.358644,-0.983228,-0.352629
EX-001-R007,13.316667,-0.098986,-0.982537,0.088768,0.466950,-0.014489,-0.447074,0.366410,-0.982460,-0.359983
EX-001-R007,13.333333,-0.091196,-0.982761,0.081307,0.467363,-0.013466,-0.447673,0.374151,-0.981674,-0.367295
EX-001-R007,13.350000,-0.083401,-0.982969,0.073837,0.467743,-0.012442,-0.448220,0.381866,-0.980871,-0.374562
EX-001-R007,13.366667,-0.075599,-0.983159,0.066358,0.468090,-0.011418,-0.448713,0.389555,-0.980052,-0.381784
EX-001-R007,13.383333,-0.067792,-0.983332,0.058872,0.468405,-0.010394,-0.449153,0.397216,-0.979215,-0.388960
EX-001-R007,13.400000,-0.059981,-0.983488,0.051380,0.468688,-0.009370,-0.449541,0.404850,-0.978362,-0.396090
EX-001-R007,13.416667,-0.052165,-0.983627,0.043882,0.468938,-0.008345,-0.449875,0.412456,-0.977491,-0.403172
EX-001-R007,13.433333,-0.044346,-0.983750,0.036379,0.469155,-0.007321,-0.450156,0.420033,-0.976604,-0.410205
EX-001-R007,13.450000,-0.036524,-0.983854,0.028873,0.469340,-0.006296,-0.450383,0.427581,-0.975699,-0.417190
EX-001-R007,13.466667,-0.028699,-0.983942,0.021364,0.469492,-0.005271,-0.450557,0.435099,-0.974778,-0.424125
EX-001-R007,13.483333,-0.020872,-0.984013,0.013852,0.469611,-0.004246,-0.450678,0.442587,-0.973839,-0.431008
EX-001-R007,13.500000,-0.013044,-0.984067,0.006340,0.469698,-0.003221,-0.450746,0.450044,-0.972884,-0.437841
EX-001-R007,13.516667,-0.005214,-0.984103,-0.001173,0.469753,-0.002196,-0.450760,0.457470,-0.971912,-0.444621
EX-001-R007,13.533333,0.002615,-0.984123,-0.008685,0.469775,-0.001171,-0.450721,0.464864,-0.970923,-0.451347
EX-001-R007,13.550000,0.010445,-0.984125,-0.016195,0.469764,-0.000146,-0.450629,0.472226,-0.969917,-0.458020
EX-001-R007,13.566667,0.018273,-0.984111,-0.023703,0.469720,0.000879,-0.450483,0.479555,-0.968894,-0.464638
EX-001-R007,13.583333,0.026101,-0.984079,-0.031208,0.469644,0.001904,-0.450284,0.486851,-0.967855,-0.471201
EX-001-R007,13.600000,0.033926,-0.984030,-0.038709,0.469535,0.002930,-0.450032,0.494113,-0.966798,-0.477708
EX-001-R007,13.616667,0.041749,-0.983964,-0.046204,0.469394,0.003955,-0.449726,0.501341,-0.965725,-0.484158
EX-001-R007,13.633333,0.049570,-0.983881,-0.053694,0.469220,0.004980,-0.449368,0.508534,-0.964635,-0.490550
EX-001-R007,13.650000,0.057387,-0.983781,-0.061176,0.469013,0.006004,-0.448956,0.515692,-0.963528,-0.496884
EX-001-R007,13.666667,0.065200,-0.983664,-0.068651,0.468774,0.007029,-0.448491,0.522813,-0.962405,-0.503158
EX-001-R007,13.683333,0.073008,-0.983530,-0.076117,0.468503,0.008054,-0.447973,0.529899,-0.961265,-0.509373
EX-001-R007,13.700000,0.080811,-0.983378,-0.083574,0.468198,0.009078,-0.447402,0.536948,-0.960108,-0.515528
EX-001-R007,13.716667,0.088609,-0.983210,-0.091020,0.467862,0.010103,-0.446778,0.543959,-0.958935,-0.521621
EX-001-R007,13.733333,0.096401,-0.983025,-0.098455,0.467492,0.011127,-0.446102,0.550933,-0.957745,-0.527653
EX-001-R007,13.750000,0.104185,-0.982822,-0.105878,0.467091,0.012151,-0.445373,0.557868,-0.956538,-0.533622
EX-001-R007,13.766667,0.111963,-0.982602,-0.113288,0.466657,0.013175,-0.444591,0.564765,-0.955315,-0.539528
EX-001-R007,13.783333,0.119733,-0.982366,-0.120684,0.466190,0.014198,-0.443758,0.571622,-0.954075,-0.545370
EX-001-R007,13.800000,0.127494,-0.982112,-0.128065,0.465691,0.015221,-0.442871,0.578440,-0.952818,-0.551148
EX-001-R007,13.816667,0.135247,-0.981841,-0.135431,0.465160,0.016245,-0.441933,0.585217,-0.951545,-0.556861
EX-001-R007,13.833333,0.142990,-0.981554,-0.142780,0.464597,0.017267,-0.440943,0.591954,-0.950256,-0.562508
EX-001-R007,13.850000,0.150724,-0.981249,-0.150111,0.464001,0.018290,-0.439900,0.598650,-0.948950,-0.568089
EX-001-R007,13.866667,0.158447,-0.980927,-0.157425,0.463373,0.019312,-0.438806,0.605304,-0.947627,-0.573603
EX-001-R007,13.883333,0.166158,-0.980588,-0.164719,0.462713,0.020334,-0.437661,0.611916,-0.946288,-0.579049
EX-001-R007,13.900000,0.173859,-0.980232,-0.171994,0.462020,0.021355,-0.436464,0.618486,-0.944933,-0.584428
EX-001-R007,13.916667,0.181547,-0.979859,-0.179247,0.461296,0.022376,-0.435216,0.625013,-0.943561,-0.589738
EX-001-R007,13.933333,0.189223,-0.979469,-0.186479,0.460539,0.023397,-0.433917,0.631496,-0.942173,-0.594979
EX-001-R007,13.950000,0.196885,-0.979062,-0.193689,0.459751,0.024417,-0.432567,0.637936,-0.940768,-0.600150
EX-001-R007,13.966667,0.204534,-0.978638,-0.200875,0.458931,0.025437,-0.431167,0.644331,-0.939347,-0.605251
EX-001-R007,13.983333,0.212169,-0.978197,-0.208037,0.458078,0.026456,-0.429716,0.650681,-0.937910,-0.610281
EX-001-R007,14.000000,0.219789,-0.977739,-0.215174,0.457194,0.027475,-0.428215,0.656987,-0.936457,-0.615239
EX-001-R007,14.016667,0.227393,-0.977265,-0.222285,0.456279,0.028494,-0.426665,0.663246,-0.934987,-0.620127
EX-001-R007,14.033333,0.234982,-0.976773,-0.229369,0.455331,0.029512,-0.425064,0.669460,-0.933501,-0.624941
EX-001-R007,14.050000,0.242555,-0.976264,-0.236426,0.454352,0.030529,-0.423414,0.675627,-0.931999,-0.629683
EX-001-R007,14.066667,0.250110,-0.975738,-0.243455,0.453341,0.031546,-0.421715,0.681747,-0.930481,-0.634352
EX-001-R007,14.083333,0.257649,-0.975195,-0.250454,0.452299,0.032563,-0.419967,0.687820,-0.928946,-0.638948
EX-001-R007,14.100000,0.265169,-0.974636,-0.257423,0.451226,0.033578,-0.418170,0.693845,-0.927395,-0.643469
EX-001-R007,14.116667,0.272671,-0.974059,-0.264362,0.450121,0.034594,-0.416325,0.699822,-0.925829,-0.647915
EX-001-R007,14.133333,0.280154,-0.973466,-0.271269,0.448985,0.035608,-0.414431,0.705750,-0.924246,-0.652287
EX-001-R007,14.150000,0.287618,-0.972855,-0.278144,0.447817,0.036622,-0.412490,0.711629,-0.922647,-0.656583
EX-001-R007,14.166667,0.295061,-0.972228,-0.284986,0.446619,0.037636,-0.410501,0.717459,-0.921032,-0.660803
EX-001-R007,14.183333,0.302485,-0.971584,-0.291794,0.445390,0.038648,-0.408465,0.723239,-0.919401,-0.664947
EX-001-R007,14.200000,0.309887,-0.970923,-0.298567,0.444129,0.039661,-0.406382,0.728969,-0.917755,-0.669015
EX-001-R007,14.216667,0.317267,-0.970245,-0.305304,0.442838,0.040672,-0.404253,0.734648,-0.916092,-0.673005
EX-001-R007,14.233333,0.324626,-0.969550,-0.312006,0.441516,0.041683,-0.402077,0.740276,-0.914413,-0.676918
EX-001-R007,14.250000,0.331962,-0.968839,-0.318670,0.440164,0.042693,-0.399855,0.745853,-0.912719,-0.680754
EX-001-R007,14.266667,0.339275,-0.968110,-0.325296,0.438780,0.043702,-0.397587,0.751378,-0.911008,-0.684512
EX-001-R007,14.283333,0.346564,-0.967365,-0.331884,0.437367,0.044710,-0.395275,0.756851,-0.909282,-0.688191
EX-001-R007,14.300000,0.353830,-0.966603,-0.338433,0.435923,0.045718,-0.392917,0.762271,-0.907540,-0.691792
EX-001-R007,14.316667,0.361071,-0.965825,-0.344941,0.434448,0.046725,-0.390514,0.767638,-0.905782,-0.695313
EX-001-R007,14.333333,0.368286,-0.965029,-0.351409,0.432944,0.047731,-0.388068,0.772952,-0.904009,-0.698756
EX-001-R007,14.350000,0.375477,-0.964217,-0.357835,0.431410,0.048736,-0.385577,0.778213,-0.902220,-0.702119
EX-001-R007,14.366667,0.382641,-0.963388,-0.364220,0.429845,0.049740,-0.383043,0.783419,-0.900415,-0.705402
EX-001-R007,14.383333,0.389778,-0.962542,-0.370561,0.428251,0.050744,-0.380466,0.788571,-0.898594,-0.708605
